@diffgr:id,@msdata:rowOrder,CodEstacao,DataHora,Vazao,Nivel,Chuva
DadosHidrometereologicos1,0,946005,2023-07-08 13:45:00,,,0.00
DadosHidrometereologicos2,1,946005,2023-07-08 13:30:00,,,0.00
DadosHidrometereologicos3,2,946005,2023-07-08 13:15:00,,,0.00
DadosHidrometereologicos4,3,946005,2023-07-08 13:00:00,,,0.00
DadosHidrometereologicos5,4,946005,2023-07-08 12:45:00,,,0.00
DadosHidrometereologicos6,5,946005,2023-07-08 12:30:00,,,0.00
DadosHidrometereologicos7,6,946005,2023-07-08 12:15:00,,,0.00
DadosHidrometereologicos8,7,946005,2023-07-08 12:00:00,,,0.00
DadosHidrometereologicos9,8,946005,2023-07-08 11:45:00,,,0.00
DadosHidrometereologicos10,9,946005,2023-07-08 11:30:00,,,0.00
DadosHidrometereologicos11,10,946005,2023-07-08 11:15:00,,,0.00
DadosHidrometereologicos12,11,946005,2023-07-08 11:00:00,,,0.00
DadosHidrometereologicos13,12,946005,2023-07-08 10:45:00,,,0.00
DadosHidrometereologicos14,13,946005,2023-07-08 10:30:00,,,0.00
DadosHidrometereologicos15,14,946005,2023-07-08 10:15:00,,,0.00
DadosHidrometereologicos16,15,946005,2023-07-08 10:00:00,,,0.00
DadosHidrometereologicos17,16,946005,2023-07-08 09:45:00,,,0.00
DadosHidrometereologicos18,17,946005,2023-07-08 09:30:00,,,0.00
DadosHidrometereologicos19,18,946005,2023-07-08 09:15:00,,,0.00
DadosHidrometereologicos20,19,946005,2023-07-08 09:00:00,,,0.00
DadosHidrometereologicos21,20,946005,2023-07-08 08:45:00,,,0.00
DadosHidrometereologicos22,21,946005,2023-07-08 08:30:00,,,0.00
DadosHidrometereologicos23,22,946005,2023-07-08 08:15:00,,,0.00
DadosHidrometereologicos24,23,946005,2023-07-08 08:00:00,,,0.00
DadosHidrometereologicos25,24,946005,2023-07-08 07:45:00,,,0.00
DadosHidrometereologicos26,25,946005,2023-07-08 07:30:00,,,
DadosHidrometereologicos27,26,946005,2023-07-08 07:15:00,,,
DadosHidrometereologicos28,27,946005,2023-07-08 07:00:00,,,
DadosHidrometereologicos29,28,946005,2023-07-08 06:45:00,,,0.00
DadosHidrometereologicos30,29,946005,2023-07-08 06:30:00,,,
DadosHidrometereologicos31,30,946005,2023-07-08 06:15:00,,,
DadosHidrometereologicos32,31,946005,2023-07-08 06:00:00,,,
