@diffgr:id,@msdata:rowOrder,CodEstacao,DataHora,Vazao,Nivel,Chuva
DadosHidrometereologicos1,0,23490000,2023-07-12 23:00:00,1102.00,15572.00,0.00
DadosHidrometereologicos2,1,23490000,2023-07-12 22:00:00,1098.00,15572.00,0.00
DadosHidrometereologicos3,2,23490000,2023-07-12 21:00:00,1107.00,15572.00,0.00
DadosHidrometereologicos4,3,23490000,2023-07-12 20:00:00,1093.00,15572.00,0.00
DadosHidrometereologicos5,4,23490000,2023-07-12 19:00:00,1102.00,15572.00,0.00
DadosHidrometereologicos6,5,23490000,2023-07-12 18:00:00,1098.00,15572.00,0.00
DadosHidrometereologicos7,6,23490000,2023-07-12 17:00:00,1112.00,15574.00,0.00
DadosHidrometereologicos8,7,23490000,2023-07-12 16:00:00,1102.00,15572.00,0.00
DadosHidrometereologicos9,8,23490000,2023-07-12 15:00:00,1102.00,15572.00,0.00
DadosHidrometereologicos10,9,23490000,2023-07-12 14:00:00,1107.00,15575.00,0.00
DadosHidrometereologicos11,10,23490000,2023-07-12 13:00:00,1098.00,15572.00,0.00
DadosHidrometereologicos12,11,23490000,2023-07-12 12:00:00,1098.00,15574.00,0.00
DadosHidrometereologicos13,12,23490000,2023-07-12 11:00:00,1107.00,15572.00,0.00
DadosHidrometereologicos14,13,23490000,2023-07-12 10:00:00,1088.00,15572.00,0.00
DadosHidrometereologicos15,14,23490000,2023-07-12 09:00:00,1102.00,15572.00,0.00
DadosHidrometereologicos16,15,23490000,2023-07-12 08:00:00,1093.00,15572.00,0.00
DadosHidrometereologicos17,16,23490000,2023-07-12 07:00:00,1102.00,15572.00,0.00
DadosHidrometereologicos18,17,23490000,2023-07-12 06:00:00,1112.00,15571.00,0.00
DadosHidrometereologicos19,18,23490000,2023-07-12 05:00:00,1102.00,15571.00,0.00
DadosHidrometereologicos20,19,23490000,2023-07-12 04:00:00,1102.00,15571.00,0.00
DadosHidrometereologicos21,20,23490000,2023-07-12 03:00:00,1139.00,15572.00,0.00
DadosHidrometereologicos22,21,23490000,2023-07-12 02:00:00,1214.00,15571.00,0.00
DadosHidrometereologicos23,22,23490000,2023-07-12 01:00:00,1194.00,15571.00,0.00
DadosHidrometereologicos24,23,23490000,2023-07-12 00:00:00,1189.00,15569.00,0.00
