@diffgr:id,@msdata:rowOrder,CodEstacao,DataHora,Vazao,Nivel,Chuva
DadosHidrometereologicos1,0,33380000,2023-06-15 23:45:00,22.02,153.00,0.00
DadosHidrometereologicos2,1,33380000,2023-06-15 23:30:00,21.68,152.00,0.00
DadosHidrometereologicos3,2,33380000,2023-06-15 23:15:00,21.68,152.00,0.00
DadosHidrometereologicos4,3,33380000,2023-06-15 23:00:00,21.68,152.00,0.00
DadosHidrometereologicos5,4,33380000,2023-06-15 22:45:00,21.35,151.00,0.00
DadosHidrometereologicos6,5,33380000,2023-06-15 22:30:00,21.68,152.00,0.00
DadosHidrometereologicos7,6,33380000,2023-06-15 22:15:00,21.68,152.00,0.00
DadosHidrometereologicos8,7,33380000,2023-06-15 22:00:00,21.68,152.00,0.00
DadosHidrometereologicos9,8,33380000,2023-06-15 21:45:00,21.02,150.00,0.00
DadosHidrometereologicos10,9,33380000,2023-06-15 21:30:00,21.02,150.00,0.00
DadosHidrometereologicos11,10,33380000,2023-06-15 21:15:00,21.02,150.00,0.00
DadosHidrometereologicos12,11,33380000,2023-06-15 21:00:00,20.69,149.00,0.00
DadosHidrometereologicos13,12,33380000,2023-06-15 20:45:00,20.69,149.00,0.00
DadosHidrometereologicos14,13,33380000,2023-06-15 20:30:00,20.36,148.00,0.00
DadosHidrometereologicos15,14,33380000,2023-06-15 20:15:00,21.02,150.00,0.00
DadosHidrometereologicos16,15,33380000,2023-06-15 20:00:00,22.35,154.00,0.00
DadosHidrometereologicos17,16,33380000,2023-06-15 19:45:00,22.35,154.00,0.00
DadosHidrometereologicos18,17,33380000,2023-06-15 19:30:00,22.35,154.00,0.00
DadosHidrometereologicos19,18,33380000,2023-06-15 19:15:00,22.02,153.00,0.00
DadosHidrometereologicos20,19,33380000,2023-06-15 19:00:00,22.35,154.00,0.00
DadosHidrometereologicos21,20,33380000,2023-06-15 18:45:00,22.35,154.00,0.00
DadosHidrometereologicos22,21,33380000,2023-06-15 18:30:00,23.37,157.00,0.00
DadosHidrometereologicos23,22,33380000,2023-06-15 18:15:00,23.03,156.00,0.00
DadosHidrometereologicos24,23,33380000,2023-06-15 18:00:00,21.68,152.00,0.00
DadosHidrometereologicos25,24,33380000,2023-06-15 17:45:00,23.37,157.00,0.00
DadosHidrometereologicos26,25,33380000,2023-06-15 17:30:00,24.41,160.00,0.00
DadosHidrometereologicos27,26,33380000,2023-06-15 17:15:00,23.72,158.00,0.00
DadosHidrometereologicos28,27,33380000,2023-06-15 17:00:00,22.69,155.00,0.00
DadosHidrometereologicos29,28,33380000,2023-06-15 16:45:00,22.69,155.00,0.00
DadosHidrometereologicos30,29,33380000,2023-06-15 16:30:00,21.68,152.00,0.00
DadosHidrometereologicos31,30,33380000,2023-06-15 16:15:00,23.37,157.00,0.00
DadosHidrometereologicos32,31,33380000,2023-06-15 16:00:00,23.37,157.00,0.00
DadosHidrometereologicos33,32,33380000,2023-06-15 15:45:00,24.06,159.00,0.00
DadosHidrometereologicos34,33,33380000,2023-06-15 15:30:00,22.69,155.00,0.00
DadosHidrometereologicos35,34,33380000,2023-06-15 15:15:00,24.76,161.00,0.00
DadosHidrometereologicos36,35,33380000,2023-06-15 15:00:00,24.76,161.00,0.00
DadosHidrometereologicos37,36,33380000,2023-06-15 14:45:00,24.76,161.00,0.00
DadosHidrometereologicos38,37,33380000,2023-06-15 14:30:00,24.76,161.00,0.00
DadosHidrometereologicos39,38,33380000,2023-06-15 14:15:00,24.06,159.00,0.00
DadosHidrometereologicos40,39,33380000,2023-06-15 14:00:00,24.76,161.00,0.00
DadosHidrometereologicos41,40,33380000,2023-06-15 13:45:00,24.76,161.00,0.00
DadosHidrometereologicos42,41,33380000,2023-06-15 13:30:00,24.76,161.00,0.00
DadosHidrometereologicos43,42,33380000,2023-06-15 13:15:00,24.06,159.00,0.00
DadosHidrometereologicos44,43,33380000,2023-06-15 13:00:00,23.72,158.00,0.00
DadosHidrometereologicos45,44,33380000,2023-06-15 12:45:00,24.06,159.00,0.00
DadosHidrometereologicos46,45,33380000,2023-06-15 12:30:00,23.72,158.00,0.00
DadosHidrometereologicos47,46,33380000,2023-06-15 12:15:00,23.03,156.00,0.00
DadosHidrometereologicos48,47,33380000,2023-06-15 12:00:00,23.37,157.00,0.00
DadosHidrometereologicos49,48,33380000,2023-06-15 11:45:00,24.06,159.00,0.00
