@diffgr:id,@msdata:rowOrder,CodEstacao,DataHora,Vazao,Nivel,Chuva
DadosHidrometereologicos1,0,33286000,2023-07-10 23:45:00,74.92,165.00,0.00
DadosHidrometereologicos2,1,33286000,2023-07-10 23:30:00,74.92,165.00,0.00
DadosHidrometereologicos3,2,33286000,2023-07-10 23:15:00,74.92,165.00,0.00
DadosHidrometereologicos4,3,33286000,2023-07-10 23:00:00,74.92,165.00,0.00
DadosHidrometereologicos5,4,33286000,2023-07-10 22:45:00,74.92,165.00,0.00
DadosHidrometereologicos6,5,33286000,2023-07-10 22:30:00,74.92,165.00,0.00
DadosHidrometereologicos7,6,33286000,2023-07-10 22:15:00,74.92,165.00,0.00
DadosHidrometereologicos8,7,33286000,2023-07-10 22:00:00,74.92,165.00,0.00
DadosHidrometereologicos9,8,33286000,2023-07-10 21:45:00,74.92,165.00,0.00
DadosHidrometereologicos10,9,33286000,2023-07-10 21:30:00,75.29,166.00,0.00
DadosHidrometereologicos11,10,33286000,2023-07-10 21:15:00,75.29,166.00,0.00
DadosHidrometereologicos12,11,33286000,2023-07-10 21:00:00,75.29,166.00,0.00
DadosHidrometereologicos13,12,33286000,2023-07-10 20:45:00,74.92,165.00,0.00
DadosHidrometereologicos14,13,33286000,2023-07-10 20:30:00,74.92,165.00,0.00
DadosHidrometereologicos15,14,33286000,2023-07-10 20:15:00,74.92,165.00,0.00
DadosHidrometereologicos16,15,33286000,2023-07-10 20:00:00,74.92,165.00,0.00
DadosHidrometereologicos17,16,33286000,2023-07-10 19:45:00,74.92,165.00,0.00
DadosHidrometereologicos18,17,33286000,2023-07-10 19:30:00,74.92,165.00,0.00
DadosHidrometereologicos19,18,33286000,2023-07-10 19:15:00,74.92,165.00,0.00
DadosHidrometereologicos20,19,33286000,2023-07-10 19:00:00,74.92,165.00,0.00
DadosHidrometereologicos21,20,33286000,2023-07-10 18:45:00,75.29,166.00,0.00
DadosHidrometereologicos22,21,33286000,2023-07-10 18:30:00,74.92,165.00,0.00
DadosHidrometereologicos23,22,33286000,2023-07-10 18:15:00,74.92,165.00,0.00
DadosHidrometereologicos24,23,33286000,2023-07-10 18:00:00,74.92,165.00,0.00
DadosHidrometereologicos25,24,33286000,2023-07-10 17:45:00,74.92,165.00,0.00
DadosHidrometereologicos26,25,33286000,2023-07-10 17:30:00,74.92,165.00,0.00
DadosHidrometereologicos27,26,33286000,2023-07-10 17:15:00,74.92,165.00,0.00
DadosHidrometereologicos28,27,33286000,2023-07-10 17:00:00,74.92,165.00,0.00
DadosHidrometereologicos29,28,33286000,2023-07-10 16:45:00,74.92,165.00,0.00
DadosHidrometereologicos30,29,33286000,2023-07-10 16:30:00,74.92,165.00,0.00
DadosHidrometereologicos31,30,33286000,2023-07-10 16:15:00,74.92,165.00,0.00
DadosHidrometereologicos32,31,33286000,2023-07-10 16:00:00,74.92,165.00,0.00
DadosHidrometereologicos33,32,33286000,2023-07-10 15:45:00,74.92,165.00,0.00
DadosHidrometereologicos34,33,33286000,2023-07-10 15:30:00,74.92,165.00,0.00
DadosHidrometereologicos35,34,33286000,2023-07-10 15:15:00,74.92,165.00,0.00
