@diffgr:id,@msdata:rowOrder,CodEstacao,DataHora,Vazao,Nivel,Chuva
DadosHidrometereologicos1,0,33380000,2023-07-10 23:45:00,4.98,91.00,0.00
DadosHidrometereologicos2,1,33380000,2023-07-10 23:30:00,4.78,90.00,0.00
DadosHidrometereologicos3,2,33380000,2023-07-10 23:15:00,4.78,90.00,0.00
DadosHidrometereologicos4,3,33380000,2023-07-10 23:00:00,4.78,90.00,0.00
DadosHidrometereologicos5,4,33380000,2023-07-10 22:45:00,4.78,90.00,0.00
DadosHidrometereologicos6,5,33380000,2023-07-10 22:30:00,4.78,90.00,0.00
DadosHidrometereologicos7,6,33380000,2023-07-10 22:15:00,4.98,91.00,0.00
DadosHidrometereologicos8,7,33380000,2023-07-10 22:00:00,4.98,91.00,0.00
DadosHidrometereologicos9,8,33380000,2023-07-10 21:45:00,4.78,90.00,0.00
DadosHidrometereologicos10,9,33380000,2023-07-10 21:30:00,4.98,91.00,0.00
DadosHidrometereologicos11,10,33380000,2023-07-10 21:15:00,5.19,92.00,0.00
DadosHidrometereologicos12,11,33380000,2023-07-10 21:00:00,5.19,92.00,0.00
DadosHidrometereologicos13,12,33380000,2023-07-10 20:45:00,5.19,92.00,0.00
DadosHidrometereologicos14,13,33380000,2023-07-10 20:30:00,5.39,93.00,0.00
DadosHidrometereologicos15,14,33380000,2023-07-10 20:15:00,5.39,93.00,0.00
DadosHidrometereologicos16,15,33380000,2023-07-10 20:00:00,5.60,94.00,0.00
DadosHidrometereologicos17,16,33380000,2023-07-10 19:45:00,5.60,94.00,0.00
DadosHidrometereologicos18,17,33380000,2023-07-10 19:30:00,5.82,95.00,0.00
DadosHidrometereologicos19,18,33380000,2023-07-10 19:15:00,6.03,96.00,0.00
DadosHidrometereologicos20,19,33380000,2023-07-10 19:00:00,6.03,96.00,0.00
DadosHidrometereologicos21,20,33380000,2023-07-10 18:45:00,6.03,96.00,0.00
DadosHidrometereologicos22,21,33380000,2023-07-10 18:30:00,6.69,99.00,0.00
DadosHidrometereologicos23,22,33380000,2023-07-10 18:15:00,6.69,99.00,0.00
DadosHidrometereologicos24,23,33380000,2023-07-10 18:00:00,6.92,100.00,0.00
DadosHidrometereologicos25,24,33380000,2023-07-10 17:45:00,6.92,100.00,0.00
DadosHidrometereologicos26,25,33380000,2023-07-10 17:30:00,6.47,98.00,0.00
DadosHidrometereologicos27,26,33380000,2023-07-10 17:15:00,6.92,100.00,0.00
DadosHidrometereologicos28,27,33380000,2023-07-10 17:00:00,7.61,103.00,0.00
DadosHidrometereologicos29,28,33380000,2023-07-10 16:45:00,7.15,101.00,0.00
DadosHidrometereologicos30,29,33380000,2023-07-10 16:30:00,9.82,112.00,0.00
