@diffgr:id,@msdata:rowOrder,CodEstacao,DataHora,Vazao,Nivel,Chuva
DadosHidrometereologicos1,0,33680000,2023-07-14 16:45:00,51.55,265.00,0.00
DadosHidrometereologicos2,1,33680000,2023-07-14 16:30:00,51.55,265.00,0.00
DadosHidrometereologicos3,2,33680000,2023-07-14 16:15:00,51.55,265.00,0.00
DadosHidrometereologicos4,3,33680000,2023-07-14 16:00:00,51.55,265.00,0.00
DadosHidrometereologicos5,4,33680000,2023-07-14 15:45:00,51.55,265.00,0.00
DadosHidrometereologicos6,5,33680000,2023-07-14 15:30:00,51.55,265.00,0.00
DadosHidrometereologicos7,6,33680000,2023-07-14 15:15:00,51.55,265.00,0.00
DadosHidrometereologicos8,7,33680000,2023-07-14 15:00:00,51.55,265.00,0.00
DadosHidrometereologicos9,8,33680000,2023-07-14 14:45:00,51.55,265.00,0.00
DadosHidrometereologicos10,9,33680000,2023-07-14 14:30:00,51.55,265.00,0.00
DadosHidrometereologicos11,10,33680000,2023-07-14 14:15:00,51.55,265.00,0.00
DadosHidrometereologicos12,11,33680000,2023-07-14 14:00:00,51.55,265.00,0.00
DadosHidrometereologicos13,12,33680000,2023-07-14 13:45:00,51.55,265.00,0.00
DadosHidrometereologicos14,13,33680000,2023-07-14 13:30:00,51.55,265.00,0.00
DadosHidrometereologicos15,14,33680000,2023-07-14 13:15:00,51.55,265.00,0.00
DadosHidrometereologicos16,15,33680000,2023-07-14 13:00:00,51.55,265.00,0.00
DadosHidrometereologicos17,16,33680000,2023-07-14 12:45:00,52.17,266.00,0.00
DadosHidrometereologicos18,17,33680000,2023-07-14 12:30:00,52.17,266.00,0.00
DadosHidrometereologicos19,18,33680000,2023-07-14 12:15:00,52.17,266.00,0.00
DadosHidrometereologicos20,19,33680000,2023-07-14 12:00:00,51.55,265.00,0.00
DadosHidrometereologicos21,20,33680000,2023-07-14 11:45:00,52.17,266.00,0.00
DadosHidrometereologicos22,21,33680000,2023-07-14 11:30:00,52.17,266.00,0.00
DadosHidrometereologicos23,22,33680000,2023-07-14 11:15:00,52.17,266.00,0.00
DadosHidrometereologicos24,23,33680000,2023-07-14 11:00:00,52.17,266.00,0.00
DadosHidrometereologicos25,24,33680000,2023-07-14 10:45:00,52.17,266.00,0.00
DadosHidrometereologicos26,25,33680000,2023-07-14 10:30:00,52.17,266.00,0.00
DadosHidrometereologicos27,26,33680000,2023-07-14 10:15:00,52.17,266.00,0.00
DadosHidrometereologicos28,27,33680000,2023-07-14 10:00:00,52.17,266.00,0.00
DadosHidrometereologicos29,28,33680000,2023-07-14 09:45:00,52.17,266.00,0.00
DadosHidrometereologicos30,29,33680000,2023-07-14 09:30:00,52.17,266.00,0.00
DadosHidrometereologicos31,30,33680000,2023-07-14 09:15:00,52.17,266.00,0.00
DadosHidrometereologicos32,31,33680000,2023-07-14 09:00:00,52.17,266.00,0.00
DadosHidrometereologicos33,32,33680000,2023-07-14 08:45:00,52.17,266.00,0.00
