@diffgr:id,@msdata:rowOrder,CodEstacao,DataHora,Vazao,Nivel,Chuva
DadosHidrometereologicos1,0,33770000,2023-07-14 17:45:00,,,
DadosHidrometereologicos2,1,33770000,2023-07-14 17:30:00,,,
DadosHidrometereologicos3,2,33770000,2023-07-14 17:15:00,,,
DadosHidrometereologicos4,3,33770000,2023-07-14 17:00:00,,,
DadosHidrometereologicos5,4,33770000,2023-07-14 16:45:00,6.98,236.00,0.00
DadosHidrometereologicos6,5,33770000,2023-07-14 16:30:00,6.98,236.00,0.00
DadosHidrometereologicos7,6,33770000,2023-07-14 16:15:00,6.90,235.00,0.00
DadosHidrometereologicos8,7,33770000,2023-07-14 16:00:00,6.98,236.00,0.00
DadosHidrometereologicos9,8,33770000,2023-07-14 15:45:00,7.06,237.00,0.00
DadosHidrometereologicos10,9,33770000,2023-07-14 15:30:00,7.06,237.00,0.00
DadosHidrometereologicos11,10,33770000,2023-07-14 15:15:00,7.14,238.00,0.00
DadosHidrometereologicos12,11,33770000,2023-07-14 15:00:00,7.06,237.00,0.00
DadosHidrometereologicos13,12,33770000,2023-07-14 14:45:00,6.90,235.00,0.00
DadosHidrometereologicos14,13,33770000,2023-07-14 14:30:00,6.90,235.00,0.00
DadosHidrometereologicos15,14,33770000,2023-07-14 14:15:00,6.90,235.00,0.00
DadosHidrometereologicos16,15,33770000,2023-07-14 14:00:00,6.90,235.00,0.00
DadosHidrometereologicos17,16,33770000,2023-07-14 13:45:00,6.74,233.00,0.00
DadosHidrometereologicos18,17,33770000,2023-07-14 13:30:00,6.74,233.00,0.00
DadosHidrometereologicos19,18,33770000,2023-07-14 13:15:00,6.82,234.00,0.00
DadosHidrometereologicos20,19,33770000,2023-07-14 13:00:00,6.67,232.00,0.00
DadosHidrometereologicos21,20,33770000,2023-07-14 12:45:00,6.59,231.00,0.00
DadosHidrometereologicos22,21,33770000,2023-07-14 12:30:00,6.59,231.00,0.00
DadosHidrometereologicos23,22,33770000,2023-07-14 12:15:00,6.51,230.00,0.00
DadosHidrometereologicos24,23,33770000,2023-07-14 12:00:00,6.44,229.00,0.00
