@diffgr:id,@msdata:rowOrder,CodEstacao,DataHora,Vazao,Nivel,Chuva
DadosHidrometereologicos1,0,33630000,2023-07-09 23:45:00,53.19,157.00,0.00
DadosHidrometereologicos2,1,33630000,2023-07-09 23:30:00,53.19,157.00,0.00
DadosHidrometereologicos3,2,33630000,2023-07-09 23:15:00,53.19,157.00,0.00
DadosHidrometereologicos4,3,33630000,2023-07-09 23:00:00,53.19,157.00,0.00
DadosHidrometereologicos5,4,33630000,2023-07-09 22:45:00,53.19,157.00,0.00
DadosHidrometereologicos6,5,33630000,2023-07-09 22:30:00,53.19,157.00,0.00
DadosHidrometereologicos7,6,33630000,2023-07-09 22:15:00,53.71,158.00,0.00
DadosHidrometereologicos8,7,33630000,2023-07-09 22:00:00,53.19,157.00,0.00
DadosHidrometereologicos9,8,33630000,2023-07-09 21:45:00,53.19,157.00,0.00
DadosHidrometereologicos10,9,33630000,2023-07-09 21:30:00,53.19,157.00,0.00
DadosHidrometereologicos11,10,33630000,2023-07-09 21:15:00,53.71,158.00,0.00
DadosHidrometereologicos12,11,33630000,2023-07-09 21:00:00,53.19,157.00,0.00
DadosHidrometereologicos13,12,33630000,2023-07-09 20:45:00,53.71,158.00,0.00
DadosHidrometereologicos14,13,33630000,2023-07-09 20:30:00,53.71,158.00,0.00
DadosHidrometereologicos15,14,33630000,2023-07-09 20:15:00,53.19,157.00,0.00
DadosHidrometereologicos16,15,33630000,2023-07-09 20:00:00,53.71,158.00,0.00
DadosHidrometereologicos17,16,33630000,2023-07-09 19:45:00,53.71,158.00,0.00
DadosHidrometereologicos18,17,33630000,2023-07-09 19:30:00,53.71,158.00,0.00
DadosHidrometereologicos19,18,33630000,2023-07-09 19:15:00,54.24,159.00,0.00
DadosHidrometereologicos20,19,33630000,2023-07-09 19:00:00,53.71,158.00,0.00
DadosHidrometereologicos21,20,33630000,2023-07-09 18:45:00,53.71,158.00,0.00
DadosHidrometereologicos22,21,33630000,2023-07-09 18:30:00,53.71,158.00,0.00
DadosHidrometereologicos23,22,33630000,2023-07-09 18:15:00,53.71,158.00,0.00
DadosHidrometereologicos24,23,33630000,2023-07-09 18:00:00,54.24,159.00,0.00
DadosHidrometereologicos25,24,33630000,2023-07-09 17:45:00,53.71,158.00,0.00
DadosHidrometereologicos26,25,33630000,2023-07-09 17:30:00,54.24,159.00,0.00
DadosHidrometereologicos27,26,33630000,2023-07-09 17:15:00,54.24,159.00,0.00
DadosHidrometereologicos28,27,33630000,2023-07-09 17:00:00,54.24,159.00,0.00
DadosHidrometereologicos29,28,33630000,2023-07-09 16:45:00,54.24,159.00,0.00
DadosHidrometereologicos30,29,33630000,2023-07-09 16:30:00,54.24,159.00,0.00
DadosHidrometereologicos31,30,33630000,2023-07-09 16:15:00,54.24,159.00,0.00
DadosHidrometereologicos32,31,33630000,2023-07-09 16:00:00,54.24,159.00,0.00
DadosHidrometereologicos33,32,33630000,2023-07-09 15:45:00,53.71,158.00,0.00
DadosHidrometereologicos34,33,33630000,2023-07-09 15:30:00,54.24,159.00,0.00
DadosHidrometereologicos35,34,33630000,2023-07-09 15:15:00,53.19,157.00,0.00
DadosHidrometereologicos36,35,33630000,2023-07-09 15:00:00,54.24,159.00,0.00
DadosHidrometereologicos37,36,33630000,2023-07-09 14:45:00,53.19,157.00,0.00
DadosHidrometereologicos38,37,33630000,2023-07-09 14:30:00,54.24,159.00,0.00
DadosHidrometereologicos39,38,33630000,2023-07-09 14:15:00,53.19,157.00,0.00
DadosHidrometereologicos40,39,33630000,2023-07-09 14:00:00,53.71,158.00,0.00
DadosHidrometereologicos41,40,33630000,2023-07-09 13:45:00,54.24,159.00,0.00
DadosHidrometereologicos42,41,33630000,2023-07-09 13:30:00,53.19,157.00,0.00
DadosHidrometereologicos43,42,33630000,2023-07-09 13:15:00,54.24,159.00,0.00
DadosHidrometereologicos44,43,33630000,2023-07-09 13:00:00,54.24,159.00,0.00
DadosHidrometereologicos45,44,33630000,2023-07-09 12:45:00,53.71,158.00,0.00
DadosHidrometereologicos46,45,33630000,2023-07-09 12:30:00,53.19,157.00,0.00
DadosHidrometereologicos47,46,33630000,2023-07-09 12:15:00,53.71,158.00,0.00
DadosHidrometereologicos48,47,33630000,2023-07-09 12:00:00,54.78,160.00,0.00
DadosHidrometereologicos49,48,33630000,2023-07-09 11:45:00,54.78,160.00,0.00
DadosHidrometereologicos50,49,33630000,2023-07-09 11:30:00,54.78,160.00,0.00
DadosHidrometereologicos51,50,33630000,2023-07-09 11:15:00,54.78,160.00,0.00
DadosHidrometereologicos52,51,33630000,2023-07-09 11:00:00,54.78,160.00,0.00
DadosHidrometereologicos53,52,33630000,2023-07-09 10:45:00,54.24,159.00,0.00
DadosHidrometereologicos54,53,33630000,2023-07-09 10:30:00,54.24,159.00,0.00
DadosHidrometereologicos55,54,33630000,2023-07-09 10:15:00,54.24,159.00,0.00
DadosHidrometereologicos56,55,33630000,2023-07-09 10:00:00,54.24,159.00,0.00
DadosHidrometereologicos57,56,33630000,2023-07-09 09:45:00,54.24,159.00,0.00
DadosHidrometereologicos58,57,33630000,2023-07-09 09:30:00,54.78,160.00,0.00
DadosHidrometereologicos59,58,33630000,2023-07-09 09:15:00,54.24,159.00,0.00
DadosHidrometereologicos60,59,33630000,2023-07-09 09:00:00,54.78,160.00,0.00
DadosHidrometereologicos61,60,33630000,2023-07-09 08:45:00,54.78,160.00,0.00
DadosHidrometereologicos62,61,33630000,2023-07-09 08:30:00,54.78,160.00,0.00
DadosHidrometereologicos63,62,33630000,2023-07-09 08:15:00,54.78,160.00,0.00
DadosHidrometereologicos64,63,33630000,2023-07-09 08:00:00,54.78,160.00,0.40
DadosHidrometereologicos65,64,33630000,2023-07-09 07:45:00,54.78,160.00,0.00
DadosHidrometereologicos66,65,33630000,2023-07-09 07:30:00,54.24,159.00,0.00
DadosHidrometereologicos67,66,33630000,2023-07-09 07:15:00,54.78,160.00,0.00
DadosHidrometereologicos68,67,33630000,2023-07-09 07:00:00,54.78,160.00,0.00
DadosHidrometereologicos69,68,33630000,2023-07-09 06:45:00,54.78,160.00,0.00
DadosHidrometereologicos70,69,33630000,2023-07-09 06:30:00,54.78,160.00,0.00
DadosHidrometereologicos71,70,33630000,2023-07-09 06:15:00,54.78,160.00,0.00
DadosHidrometereologicos72,71,33630000,2023-07-09 06:00:00,54.78,160.00,0.00
DadosHidrometereologicos73,72,33630000,2023-07-09 05:45:00,54.78,160.00,0.00
DadosHidrometereologicos74,73,33630000,2023-07-09 05:30:00,54.78,160.00,0.00
DadosHidrometereologicos75,74,33630000,2023-07-09 05:15:00,54.78,160.00,0.00
DadosHidrometereologicos76,75,33630000,2023-07-09 05:00:00,54.24,159.00,0.00
DadosHidrometereologicos77,76,33630000,2023-07-09 04:45:00,54.24,159.00,0.00
DadosHidrometereologicos78,77,33630000,2023-07-09 04:30:00,54.78,160.00,0.00
DadosHidrometereologicos79,78,33630000,2023-07-09 04:15:00,54.24,159.00,0.00
DadosHidrometereologicos80,79,33630000,2023-07-09 04:00:00,54.24,159.00,0.00
DadosHidrometereologicos81,80,33630000,2023-07-09 03:45:00,54.78,160.00,0.00
DadosHidrometereologicos82,81,33630000,2023-07-09 03:30:00,54.24,159.00,0.00
DadosHidrometereologicos83,82,33630000,2023-07-09 03:15:00,54.24,159.00,0.00
DadosHidrometereologicos84,83,33630000,2023-07-09 03:00:00,54.24,159.00,0.00
DadosHidrometereologicos85,84,33630000,2023-07-09 02:45:00,54.24,159.00,0.00
DadosHidrometereologicos86,85,33630000,2023-07-09 02:30:00,54.78,160.00,0.00
DadosHidrometereologicos87,86,33630000,2023-07-09 02:15:00,54.78,160.00,0.00
DadosHidrometereologicos88,87,33630000,2023-07-09 02:00:00,54.24,159.00,0.00
DadosHidrometereologicos89,88,33630000,2023-07-09 01:45:00,54.24,159.00,0.00
DadosHidrometereologicos90,89,33630000,2023-07-09 01:30:00,54.24,159.00,0.00
DadosHidrometereologicos91,90,33630000,2023-07-09 01:15:00,54.24,159.00,0.00
DadosHidrometereologicos92,91,33630000,2023-07-09 01:00:00,54.24,159.00,0.00
DadosHidrometereologicos93,92,33630000,2023-07-09 00:45:00,54.24,159.00,0.00
DadosHidrometereologicos94,93,33630000,2023-07-09 00:30:00,54.24,159.00,0.00
DadosHidrometereologicos95,94,33630000,2023-07-09 00:15:00,54.24,159.00,0.00
DadosHidrometereologicos96,95,33630000,2023-07-09 00:00:00,54.24,159.00,0.00
