@diffgr:id,@msdata:rowOrder,CodEstacao,DataHora,Vazao,Nivel,Chuva
DadosHidrometereologicos1,0,33590000,2023-07-13 23:45:00,46.45,62.00,0.00
DadosHidrometereologicos2,1,33590000,2023-07-13 23:30:00,46.45,62.00,0.00
DadosHidrometereologicos3,2,33590000,2023-07-13 23:15:00,46.45,62.00,0.00
DadosHidrometereologicos4,3,33590000,2023-07-13 23:00:00,46.45,62.00,0.00
DadosHidrometereologicos5,4,33590000,2023-07-13 22:45:00,46.45,62.00,0.00
DadosHidrometereologicos6,5,33590000,2023-07-13 22:30:00,46.45,62.00,0.00
DadosHidrometereologicos7,6,33590000,2023-07-13 22:15:00,46.45,62.00,0.00
DadosHidrometereologicos8,7,33590000,2023-07-13 22:00:00,45.93,61.00,0.00
DadosHidrometereologicos9,8,33590000,2023-07-13 21:45:00,46.45,62.00,0.00
DadosHidrometereologicos10,9,33590000,2023-07-13 21:30:00,46.45,62.00,0.00
DadosHidrometereologicos11,10,33590000,2023-07-13 21:15:00,46.45,62.00,0.00
DadosHidrometereologicos12,11,33590000,2023-07-13 21:00:00,46.45,62.00,0.00
DadosHidrometereologicos13,12,33590000,2023-07-13 20:45:00,46.45,62.00,0.00
DadosHidrometereologicos14,13,33590000,2023-07-13 20:30:00,46.45,62.00,0.00
DadosHidrometereologicos15,14,33590000,2023-07-13 20:15:00,46.45,62.00,0.00
DadosHidrometereologicos16,15,33590000,2023-07-13 20:00:00,46.45,62.00,0.00
DadosHidrometereologicos17,16,33590000,2023-07-13 19:45:00,46.45,62.00,0.00
DadosHidrometereologicos18,17,33590000,2023-07-13 19:30:00,46.45,62.00,0.00
DadosHidrometereologicos19,18,33590000,2023-07-13 19:15:00,46.45,62.00,0.00
DadosHidrometereologicos20,19,33590000,2023-07-13 19:00:00,46.45,62.00,0.00
DadosHidrometereologicos21,20,33590000,2023-07-13 18:45:00,46.45,62.00,0.00
DadosHidrometereologicos22,21,33590000,2023-07-13 18:30:00,46.45,62.00,0.00
DadosHidrometereologicos23,22,33590000,2023-07-13 18:15:00,46.45,62.00,0.00
DadosHidrometereologicos24,23,33590000,2023-07-13 18:00:00,46.45,62.00,0.00
DadosHidrometereologicos25,24,33590000,2023-07-13 17:45:00,46.45,62.00,0.00
DadosHidrometereologicos26,25,33590000,2023-07-13 17:30:00,46.45,62.00,0.00
DadosHidrometereologicos27,26,33590000,2023-07-13 17:15:00,46.45,62.00,0.00
DadosHidrometereologicos28,27,33590000,2023-07-13 17:00:00,46.45,62.00,0.00
DadosHidrometereologicos29,28,33590000,2023-07-13 16:45:00,46.45,62.00,0.00
DadosHidrometereologicos30,29,33590000,2023-07-13 16:30:00,45.93,61.00,0.00
DadosHidrometereologicos31,30,33590000,2023-07-13 16:15:00,46.45,62.00,0.00
DadosHidrometereologicos32,31,33590000,2023-07-13 16:00:00,46.45,62.00,0.00
DadosHidrometereologicos33,32,33590000,2023-07-13 15:45:00,45.93,61.00,0.00
DadosHidrometereologicos34,33,33590000,2023-07-13 15:30:00,45.93,61.00,0.00
DadosHidrometereologicos35,34,33590000,2023-07-13 15:15:00,46.45,62.00,0.00
DadosHidrometereologicos36,35,33590000,2023-07-13 15:00:00,46.45,62.00,0.00
DadosHidrometereologicos37,36,33590000,2023-07-13 14:45:00,46.45,62.00,0.00
DadosHidrometereologicos38,37,33590000,2023-07-13 14:30:00,46.45,62.00,0.00
DadosHidrometereologicos39,38,33590000,2023-07-13 14:15:00,46.45,62.00,0.00
DadosHidrometereologicos40,39,33590000,2023-07-13 14:00:00,46.45,62.00,0.00
DadosHidrometereologicos41,40,33590000,2023-07-13 13:45:00,46.45,62.00,0.00
DadosHidrometereologicos42,41,33590000,2023-07-13 13:30:00,46.45,62.00,0.00
DadosHidrometereologicos43,42,33590000,2023-07-13 13:15:00,46.45,62.00,0.00
DadosHidrometereologicos44,43,33590000,2023-07-13 13:00:00,46.45,62.00,0.00
DadosHidrometereologicos45,44,33590000,2023-07-13 12:45:00,46.45,62.00,0.00
DadosHidrometereologicos46,45,33590000,2023-07-13 12:30:00,46.45,62.00,0.00
DadosHidrometereologicos47,46,33590000,2023-07-13 12:15:00,46.45,62.00,0.00
DadosHidrometereologicos48,47,33590000,2023-07-13 12:00:00,46.45,62.00,0.00
DadosHidrometereologicos49,48,33590000,2023-07-13 11:45:00,46.45,62.00,0.00
DadosHidrometereologicos50,49,33590000,2023-07-13 11:30:00,46.97,63.00,0.00
DadosHidrometereologicos51,50,33590000,2023-07-13 11:15:00,46.97,63.00,0.00
DadosHidrometereologicos52,51,33590000,2023-07-13 11:00:00,46.45,62.00,0.00
DadosHidrometereologicos53,52,33590000,2023-07-13 10:45:00,46.45,62.00,0.00
DadosHidrometereologicos54,53,33590000,2023-07-13 10:30:00,46.45,62.00,0.00
DadosHidrometereologicos55,54,33590000,2023-07-13 10:15:00,46.45,62.00,0.00
DadosHidrometereologicos56,55,33590000,2023-07-13 10:00:00,46.45,62.00,0.00
DadosHidrometereologicos57,56,33590000,2023-07-13 09:45:00,46.45,62.00,0.00
DadosHidrometereologicos58,57,33590000,2023-07-13 09:30:00,46.45,62.00,0.00
DadosHidrometereologicos59,58,33590000,2023-07-13 09:15:00,46.45,62.00,0.00
DadosHidrometereologicos60,59,33590000,2023-07-13 09:00:00,46.45,62.00,0.00
DadosHidrometereologicos61,60,33590000,2023-07-13 08:45:00,46.45,62.00,0.00
DadosHidrometereologicos62,61,33590000,2023-07-13 08:30:00,46.45,62.00,0.00
DadosHidrometereologicos63,62,33590000,2023-07-13 08:15:00,46.45,62.00,0.00
DadosHidrometereologicos64,63,33590000,2023-07-13 08:00:00,46.45,62.00,0.00
DadosHidrometereologicos65,64,33590000,2023-07-13 07:45:00,46.45,62.00,0.00
DadosHidrometereologicos66,65,33590000,2023-07-13 07:30:00,46.45,62.00,0.00
DadosHidrometereologicos67,66,33590000,2023-07-13 07:15:00,46.45,62.00,0.00
DadosHidrometereologicos68,67,33590000,2023-07-13 07:00:00,46.45,62.00,0.00
DadosHidrometereologicos69,68,33590000,2023-07-13 06:45:00,46.45,62.00,0.00
DadosHidrometereologicos70,69,33590000,2023-07-13 06:30:00,46.45,62.00,0.00
DadosHidrometereologicos71,70,33590000,2023-07-13 06:15:00,46.45,62.00,0.00
DadosHidrometereologicos72,71,33590000,2023-07-13 06:00:00,46.45,62.00,0.00
DadosHidrometereologicos73,72,33590000,2023-07-13 05:45:00,46.45,62.00,0.00
DadosHidrometereologicos74,73,33590000,2023-07-13 05:30:00,46.45,62.00,0.00
DadosHidrometereologicos75,74,33590000,2023-07-13 05:15:00,46.45,62.00,0.00
DadosHidrometereologicos76,75,33590000,2023-07-13 05:00:00,46.45,62.00,0.00
DadosHidrometereologicos77,76,33590000,2023-07-13 04:45:00,46.45,62.00,0.00
DadosHidrometereologicos78,77,33590000,2023-07-13 04:30:00,45.93,61.00,0.00
DadosHidrometereologicos79,78,33590000,2023-07-13 04:15:00,46.45,62.00,0.00
DadosHidrometereologicos80,79,33590000,2023-07-13 04:00:00,46.45,62.00,0.00
DadosHidrometereologicos81,80,33590000,2023-07-13 03:45:00,46.45,62.00,0.00
DadosHidrometereologicos82,81,33590000,2023-07-13 03:30:00,46.45,62.00,0.00
DadosHidrometereologicos83,82,33590000,2023-07-13 03:15:00,46.45,62.00,0.00
DadosHidrometereologicos84,83,33590000,2023-07-13 03:00:00,46.45,62.00,0.00
DadosHidrometereologicos85,84,33590000,2023-07-13 02:45:00,45.93,61.00,0.00
DadosHidrometereologicos86,85,33590000,2023-07-13 02:30:00,46.45,62.00,0.00
DadosHidrometereologicos87,86,33590000,2023-07-13 02:15:00,46.45,62.00,0.00
DadosHidrometereologicos88,87,33590000,2023-07-13 02:00:00,46.45,62.00,0.00
DadosHidrometereologicos89,88,33590000,2023-07-13 01:45:00,46.45,62.00,0.00
DadosHidrometereologicos90,89,33590000,2023-07-13 01:30:00,46.45,62.00,0.00
DadosHidrometereologicos91,90,33590000,2023-07-13 01:15:00,46.45,62.00,0.00
DadosHidrometereologicos92,91,33590000,2023-07-13 01:00:00,46.45,62.00,0.00
DadosHidrometereologicos93,92,33590000,2023-07-13 00:45:00,46.45,62.00,0.00
DadosHidrometereologicos94,93,33590000,2023-07-13 00:30:00,46.45,62.00,0.00
DadosHidrometereologicos95,94,33590000,2023-07-13 00:15:00,46.45,62.00,0.00
DadosHidrometereologicos96,95,33590000,2023-07-13 00:00:00,46.45,62.00,0.00
